storm_id,storm,conditioning,observation_timestamp,series_key,series,maximum_wind_ms,is_rapid_intensification,aggregation,smoothing_hours
AL082025,Humberto (2025),with_era5,2025-09-24T12:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.00554,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T13:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.00554,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T14:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.00554,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T15:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.00554,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T16:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.00554,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T17:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.077847962222222,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T18:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.32163725777778,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T19:00:00+00:00,ibtracs_best_track,IBTrACS best track,18.736907886666668,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T20:00:00+00:00,ibtracs_best_track,IBTrACS best track,19.227249232592595,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T21:00:00+00:00,ibtracs_best_track,IBTrACS best track,19.660430134074073,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T22:00:00+00:00,ibtracs_best_track,IBTrACS best track,20.036450591111112,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-24T23:00:00+00:00,ibtracs_best_track,IBTrACS best track,20.40351591185185,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T00:00:00+00:00,ibtracs_best_track,IBTrACS best track,20.827741677037036,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T01:00:00+00:00,ibtracs_best_track,IBTrACS best track,21.30912788666667,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T02:00:00+00:00,ibtracs_best_track,IBTrACS best track,21.79946923259259,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T03:00:00+00:00,ibtracs_best_track,IBTrACS best track,22.23265542670782,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T04:00:00+00:00,ibtracs_best_track,IBTrACS best track,22.608707639547323,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T05:00:00+00:00,ibtracs_best_track,IBTrACS best track,22.97582059399177,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T06:00:00+00:00,ibtracs_best_track,IBTrACS best track,23.400088700246915,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T07:00:00+00:00,ibtracs_best_track,IBTrACS best track,23.88149078777778,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T08:00:00+00:00,ibtracs_best_track,IBTrACS best track,24.37181625580247,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T09:00:00+00:00,ibtracs_best_track,IBTrACS best track,24.804981279382716,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T10:00:00+00:00,ibtracs_best_track,IBTrACS best track,25.180985858518522,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T11:00:00+00:00,ibtracs_best_track,IBTrACS best track,25.548067057160495,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T12:00:00+00:00,ibtracs_best_track,IBTrACS best track,25.972308700246916,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T13:00:00+00:00,ibtracs_best_track,IBTrACS best track,26.45371078777778,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T14:00:00+00:00,ibtracs_best_track,IBTrACS best track,26.94403625580247,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T15:00:00+00:00,ibtracs_best_track,IBTrACS best track,27.37719598674897,False,hourly mean,3
AL082025,Humberto (2025),with_era5,2025-09-25T16:00:00+00:00,ibtracs_best_track,IBTrACS best track,27.753179395349793,False,hourly mean,3
